CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1006422,2,5,35,1,Male,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007394,3,2,,99,Unknown,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1007394,2,7,,99,Unknown,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007394,2,5,68,1,Male,CT,6513,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007394,2,6,,99,Unknown,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007400,1,3,27,2,Female,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1007400,1,4,44,1,Male,CT,,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1007400,1,5,41,1,Male,CT,5611,7,"Occupant of a Motor Vehicle Not in Operation (parked, etc.)",O,No Apparent Injury (O),,,,,,,,,,,,,,,99,Unknown,,,,,99,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,Unknown,,New Haven,UnitedStates,,,CT,,,,1,Not Transported,,
1007401,3,5,54,2,Female,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,New Haven,UnitedStates,,,CT,,,,1,Not Transported,,
1007401,3,4,46,2,Female,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,CT,,,,1,Not Transported,,
1007407,2,2,28,2,Female,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,"Second Row, Other Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007407,2,4,7,2,Female,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,"Third Row, Other Seat",,Middletown,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007407,2,3,20,1,Male,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Middletown,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1007414,1,2,9,1,Male,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,Hamden,UnitedStates,,,,,,,1,Not Transported,,
1007416,,1,38,1,Male,CT,6511,3,Pedestrian,C,Possible Injury (C),1,Apparently Normal,1,Apparently Normal,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,STATE ST,S,FALSE,1,,FALSE,1,Crossing Roadway,1,No,1,No Improper Action,88,Not Applicable,1,Intersection-Marked Crosswalk,0,None,88,Not Applicable,1,Not Distracted,,,,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,ST RAPHAELS-YNHH
1007812,2,3,41,1,Male,CT,,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Shelton,UnitedStates,,,CT,,,,1,Not Transported,,
1007818,1,3,25,1,Male,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1007818,2,5,6,1,Male,CT,6519,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,"Third Row, Right Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,OTHER HOSPITAL
1007818,2,4,33,1,Male,CT,6511,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1008110,2,3,27,1,Male,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1008111,,5,69,1,Male,NC,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salemburg,UnitedStates,,,,,,,,,,
1008111,2,4,42,2,Female,CT,6519,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,3,Deployed-Side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,"Third Row, Other Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,ST RAPHAELS-YNHH
1008111,2,3,38,1,Male,CT,6511,2,Passenger,A,Suspected Serious Injury (A),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008114,,2,18,1,Male,CT,6519,3,Pedestrian,A,Suspected Serious Injury (A),97,Other,97,Other,1,Verbal Warning,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,CLINTON AVE,S,FALSE,1,,FALSE,1,Crossing Roadway,1,No,97,Other,88,Not Applicable,5,Travel Lane-Other Location,0,None,88,Not Applicable,99,Unknown if Distracted,,,,New Haven,UnitedStates,1,Not Licensed,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008117,,6,,99,Unknown,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,,,,,,,,
1008117,,5,34,1,Male,CT,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamden,UnitedStates,,,,,,,,,,
1008117,,4,,99,Unknown,CT,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven,UnitedStates,,,,,,,,,,
1008117,,3,,99,Unknown,CT,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven,UnitedStates,,,,,,,,,,
1008121,2,3,55,1,Male,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,N Stonington,UnitedStates,,,CT,,,,1,Not Transported,,
1008425,,4,24,2,Female,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,,,,,,,,
1008425,,5,61,1,Male,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,,,,,,,,
1008425,1,3,25,2,Female,CT,6511,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,2,EMS Air,AMER MED RESPONSE,YALE-NH HOSP
1008428,2,6,0,1,Male,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008428,2,5,11,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008428,2,4,39,2,Female,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1008428,2,7,1,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,"Third Row, Right Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008428,2,8,17,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,"Third Row, Left Seat",,,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008428,,1,38,2,Female,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedStates,,,,,,,,,,
1008434,2,3,20,1,Male,CT,6611,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Trumbull,UnitedStates,,,CT,,,,1,Not Transported,,
1008441,1,2,17,2,Female,PA,19604,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Reading,UnitedStates,,,,,,,1,Not Transported,,
1008441,2,4,23,2,Female,MD,20852,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,North Bethesda,UnitedStates,,,,,,,1,Not Transported,,
1008441,3,6,37,2,Female,CT,6492,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Wallingford,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008443,,5,42,1,Male,CT,6460,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milford,UnitedStates,,,,,,,,,,
1008443,3,4,36,1,Male,CT,6418,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Derby,UnitedStates,,,CT,,,,1,Not Transported,,
1008451,,1,25,1,Male,CT,6488,3,Pedestrian,B,Suspected Minor Injury (B),6,Under the Influence of Medications/Drugs/Alcohol,,,1,Verbal Warning,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,BLAKE ST,N,FALSE,1,1,FALSE,1,Crossing Roadway,1,No,4,"Failure to Obey Traffic Signs, Signals, or Officer",88,Not Applicable,1,Intersection-Marked Crosswalk,0,None,88,Not Applicable,1,Not Distracted,,,,Southbury,UnitedStates,2,State,CT,,,,3,EMS Ground,AMR AMBULANCE,YALE-NH HOSP
1008458,2,4,24,1,Male,CT,6515,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,"Third Row, Right Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1008458,2,3,23,1,Male,CT,6515,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,,
1008459,2,3,23,2,Female,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1008461,1,2,35,2,Female,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,ST RAPHAELS-YNHH
1008995,2,2,31,1,Male,CT,6511,7,"Occupant of a Motor Vehicle Not in Operation (parked, etc.)",O,No Apparent Injury (O),,,,,,,,,,,,,,,99,Unknown,,,,,99,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,Unknown,,New Haven,UnitedStates,,,CT,,,,1,Not Transported,,
1008995,1,3,30,1,Male,CT,6513,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,3,Deployed-Side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1011388,,2,57,1,Male,CT,,3,Pedestrian,C,Possible Injury (C),97,Other,,,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,AMITY RD,E,FALSE,1,,FALSE,1,Crossing Roadway,1,No,97,Other,88,Not Applicable,1,Intersection-Marked Crosswalk,99,Unknown,88,Not Applicable,3,Talking on Hands-Free Electronic Device,,,,New Haven,UnitedStates,,,,,,,3,EMS Ground,,
1011397,,4,61,2,Female,CT,6516,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Haven,UnitedStates,,,,,,,,,,
1011397,1,3,29,2,Female,CT,6511,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,88,Not Applicable,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2B,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1011404,1,2,17,1,Male,CT,6513,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1011670,,1,75,2,Female,CT,6525,3,Pedestrian,A,Suspected Serious Injury (A),3,"Emotional (depressed, angry, disturbed, etc.)",2,Physically Impaired,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,PARKING LOT,S,FALSE,1,,FALSE,4,Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane),1,No,5,"In Roadway Improperly (Standing, Lying, Working, Playing)",5,"In Roadway Improperly (Standing, Lying, Working, Playing)",97,Other,97,Other,88,Not Applicable,99,Unknown if Distracted,,,,Woodbridge,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1011670,1,3,98,2,Female,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,1,Not Transported,,
1011670,,2,75,1,Male,CT,6525,3,Pedestrian,O,No Apparent Injury (O),1,Apparently Normal,1,Apparently Normal,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,PARKING LOT,S,FALSE,1,,FALSE,4,Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane),1,No,5,"In Roadway Improperly (Standing, Lying, Working, Playing)",88,Not Applicable,97,Other,97,Other,88,Not Applicable,99,Unknown if Distracted,,,,Woodbridge,UnitedStates,,,CT,,,,1,Not Transported,,
1011679,1,2,,1,Male,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1011683,1,3,26,1,Male,CT,6511,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,99,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,CT,,,,1,Not Transported,,
1012078,2,4,42,1,Male,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMER MED RESPONSE,ST RAPHAELS-YNHH
1012078,2,5,62,2,Female,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,New Haven,UnitedStates,,,,,,,3,EMS Ground,AMER MED RESPONSE,ST RAPHAELS-YNHH
1012078,1,2,59,2,Female,CT,6511,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1012082,2,3,10,2,Female,CT,651,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,"Second Row, Middle Seat",,New Hhaven,UnitedStates,,,,,,,3,EMS Ground,,
1012082,2,6,58,1,Male,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1012082,2,4,6,2,Female,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,"Second Row, Other Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1012082,2,5,8,2,Female,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,New Haven,UnitedStates,,,,,,,1,Not Transported,,
1012103,2,6,28,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,88,Not Applicable,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,"Second Row, Middle Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012103,1,2,27,1,Male,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012103,2,5,20,2,Female,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012103,2,4,19,1,Male,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012103,2,7,20,2,Female,,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012676,1,3,25,1,Male,,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,,UnitedStates,,,,,,,1,Not Transported,,
1012677,1,7,14,2,Female,CT,,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,6,Deployed-Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"Third Row, Middle Seat",,New Haven,UnitedStates,,,,,,,97,Other,,
